number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,state
418,0.8246249999999999,2025-11-05 21:05:16.343874,2025-11-05 21:05:36.991248,0 days 00:00:20.647374,0.9252564474919239,3.524781975712264,0.031050407208566735,1,4,28,700,1.458226801401871,1.0836263463866844,1.1195252201064387,0.8037035843066102,COMPLETE
419,0.8245000000000001,2025-11-05 21:05:37.754101,2025-11-05 21:05:57.008848,0 days 00:00:19.254747,0.8528424546852587,3.209484431062563,0.02822830773168895,0,4,19,650,1.6346818981203628,1.7665162257938662,1.1657961185191692,0.8112054299058915,COMPLETE
420,0.8256249999999999,2025-11-05 21:05:57.757385,2025-11-05 21:06:22.597846,0 days 00:00:24.840461,0.9124682991171706,2.5522218601180042,0.024560965034938605,2,4,22,800,1.3874219816053266,3.285995610255472,1.1315969862493183,0.8190209291186734,COMPLETE
421,0.8240000000000001,2025-11-05 21:06:23.379311,2025-11-05 21:06:43.951836,0 days 00:00:20.572525,0.894855345463572,2.869521615521199,0.02042135834976538,0,4,20,650,1.527826770103303,1.536238546545089,1.150130126985881,0.8551075317373811,COMPLETE
422,0.8230000000000001,2025-11-05 21:06:44.724371,2025-11-05 21:07:06.632401,0 days 00:00:21.908030,0.8836296448895413,3.1141916461098957,0.029559480633229586,0,4,17,700,1.452949030805135,19.582027587659987,1.180857308443824,0.605794505599721,COMPLETE
423,0.8237500000000001,2025-11-05 21:07:07.427539,2025-11-05 21:07:29.724013,0 days 00:00:22.296474,0.9210131908626036,3.7454954568446897,0.022412878737097193,0,4,14,750,1.3387898057297891,1.3517108523695882,1.147170679223057,0.7964940572570379,COMPLETE
424,0.822625,2025-11-05 21:07:30.512999,2025-11-05 21:07:51.317154,0 days 00:00:20.804155,0.9038310039564587,3.2711722127835112,0.023538407427370032,0,4,21,700,1.5807477407474273,1.1439455562458594,1.1125863227559696,0.8320611230463005,COMPLETE
425,0.8256249999999999,2025-11-05 21:07:52.201408,2025-11-05 21:08:11.773752,0 days 00:00:19.572344,0.8681647999924014,3.62240506180717,0.025393054381757645,0,4,18,650,1.2198052769515337,1.009634672041895,1.171147485005255,0.8261844024072746,COMPLETE
426,0.825,2025-11-05 21:08:12.553253,2025-11-05 21:08:31.560360,0 days 00:00:19.007107,0.8923387727771812,2.7688265745569987,0.026625288861761336,0,4,20,600,0.8290882330127743,1.2680196412932836,1.1955862807558675,0.8094624600523271,COMPLETE
427,0.825,2025-11-05 21:08:32.346514,2025-11-05 21:08:52.857501,0 days 00:00:20.510987,0.9138639344056221,3.4326395109783623,0.01824532537573159,0,4,19,650,1.3928504735863463,1.441631115007129,1.1268667342682193,0.7091135526798704,COMPLETE
428,0.8238749999999999,2025-11-05 21:08:53.633184,2025-11-05 21:09:15.569608,0 days 00:00:21.936424,0.9018851814402233,2.9915309462405766,0.020911953947399982,0,4,16,700,1.2944379475418455,1.9278321766532645,1.1389547827419217,0.8018026590266802,COMPLETE
429,0.8256250000000002,2025-11-05 21:09:16.339736,2025-11-05 21:09:36.164532,0 days 00:00:19.824796,0.8796192809428824,3.1801260778263547,0.02473560478898591,0,4,23,650,1.5138299669823236,1.6022492775520596,1.1629546899712033,0.8154509962588249,COMPLETE
430,0.8229999999999998,2025-11-05 21:09:36.955559,2025-11-05 21:09:56.194836,0 days 00:00:19.239277,0.8874975886124873,3.350750434788222,0.0276416252322034,0,4,26,650,1.4563531409365047,1.1982444145562103,1.1530578573321193,0.8211419640304788,COMPLETE
431,0.8252499999999999,2025-11-05 21:09:56.985318,2025-11-05 21:10:17.859281,0 days 00:00:20.873963,0.8092067409130119,3.0947924193886407,0.02271826559432444,0,4,22,700,1.7214811001799855,1.371739083817942,1.0881093492565153,0.8091106466924166,COMPLETE
432,0.8247500000000001,2025-11-05 21:10:18.643262,2025-11-05 21:10:38.743330,0 days 00:00:20.100068,0.9231500363566405,3.5013374459004805,0.025898778094563455,0,4,18,650,0.9278489314625962,1.7038109680343514,1.1058920387528495,0.7799602952017861,COMPLETE
433,0.8237500000000001,2025-11-05 21:10:39.541171,2025-11-05 21:11:01.449432,0 days 00:00:21.908261,0.9092032291168033,2.6747695756150596,0.02403672326402297,0,4,21,700,1.159270587085117,1.4952638617447123,1.1281531845989252,0.8432878610710236,COMPLETE
434,0.8227500000000001,2025-11-05 21:11:02.299270,2025-11-05 21:11:22.732684,0 days 00:00:20.433414,0.897388410506711,3.272364255962434,0.03275985769705851,1,4,19,700,1.3626574034010803,1.2960343871207947,1.187204510826601,0.8289262912727409,COMPLETE
435,0.823625,2025-11-05 21:11:23.509756,2025-11-05 21:11:44.090444,0 days 00:00:20.580688,0.9320777941832779,2.918787823684416,0.028648556928313088,0,4,20,650,1.4197084452628292,1.0714966377252888,1.1419322077314291,0.674210318172463,COMPLETE
436,0.8244999999999999,2025-11-05 21:11:44.881540,2025-11-05 21:12:05.366536,0 days 00:00:20.484996,0.9167091990037144,3.047896091433649,0.019873696262946758,0,4,17,650,1.2832671183306068,1.1830248640424952,1.1726863833441008,0.7967633258908389,COMPLETE
437,0.8241250000000001,2025-11-05 21:12:06.128736,2025-11-05 21:12:25.236218,0 days 00:00:19.107482,0.8652796939646225,3.3942108781441025,0.021702263242519587,0,4,15,600,1.6167366645595411,1.553888921851288,1.1596027956137611,0.8195105959630203,COMPLETE
438,0.8241250000000001,2025-11-05 21:12:26.010347,2025-11-05 21:12:46.648050,0 days 00:00:20.637703,0.8953581234102853,3.8526885671364948,0.023202581456639733,0,4,21,700,1.5151468857226131,1.0003060450564056,1.1186351604540512,0.8139188781904766,COMPLETE
439,0.82325,2025-11-05 21:12:47.432179,2025-11-05 21:13:07.259807,0 days 00:00:19.827628,0.8807922182959844,3.1857280079251393,0.026795612404586343,0,4,18,650,0.9906564242459918,1.3951324893016366,1.1531969764437253,0.8006512619097106,COMPLETE
440,0.8242499999999999,2025-11-05 21:13:08.038736,2025-11-05 21:13:26.358871,0 days 00:00:18.320135,0.8417985887637808,3.6148602158139513,0.034202815206358636,0,4,20,650,1.3687142653420221,1.2744612649721994,1.1377353317141914,0.8364639644564116,COMPLETE
441,0.8246249999999999,2025-11-05 21:13:27.127387,2025-11-05 21:13:45.369046,0 days 00:00:18.241659,0.9060312754261941,3.3186038820476274,0.029954270445829736,0,4,19,600,1.4685373675516387,1.6728913773123997,1.1769845268388137,0.8083487284090282,COMPLETE
442,0.8219999999999998,2025-11-05 21:13:46.122386,2025-11-05 21:14:08.123595,0 days 00:00:22.001209,0.890559960162809,2.851627366235077,0.024669652905187408,0,4,22,700,1.230387417548488,42.99324433805896,1.1642191635772685,0.7208655604926166,PRUNED
443,0.822125,2025-11-05 21:14:08.897229,2025-11-05 21:14:29.066910,0 days 00:00:20.169681,0.8755139304925323,3.5169053781888118,0.019166022558850606,0,4,29,650,1.5671113559985015,1.8220612484119958,1.103657146020206,0.827240238827208,COMPLETE
444,0.8236250000000002,2025-11-05 21:14:29.855740,2025-11-05 21:14:52.405525,0 days 00:00:22.549785,0.9386873707265342,3.10694681946916,0.02508211397300103,0,4,24,750,1.4183447237611582,1.1219778404353224,1.201608838725837,0.7898927650548285,COMPLETE
445,0.8215,2025-11-05 21:14:53.180253,2025-11-05 21:15:10.140813,0 days 00:00:16.960560,0.8592548239821156,3.2429611648123386,0.027820833216460103,0,4,31,550,1.3128735819462614,1.4011521742650066,1.1235010592531343,0.8158616860978304,PRUNED
446,0.8241250000000001,2025-11-05 21:15:10.899392,2025-11-05 21:15:31.913845,0 days 00:00:21.014453,0.7278818573499941,3.0020103203095836,0.02596712636599233,2,4,19,700,1.493078833254346,1.5144372063920521,1.1407324022019625,0.7660750854214987,COMPLETE
447,0.826,2025-11-05 21:15:32.701006,2025-11-05 21:15:54.736712,0 days 00:00:22.035706,0.9025943790077154,3.3866719243370134,0.023263780104022226,0,4,20,750,1.9498128298220985,1.2342006000381998,1.1543952912150812,0.8058915189458404,COMPLETE
448,0.8242499999999999,2025-11-05 21:15:55.522765,2025-11-05 21:16:18.527526,0 days 00:00:23.004761,0.9130253787812862,3.4377230256256195,0.021820272714423248,0,4,22,750,1.747597687775502,1.2128216310124116,1.1870168066914957,0.8035176846441796,COMPLETE
449,0.8234999999999999,2025-11-05 21:16:19.323049,2025-11-05 21:16:42.697908,0 days 00:00:23.374859,0.9047178624736432,3.5532545692402526,0.02271039976243744,0,4,21,800,1.9257355024831726,1.146288792650486,1.158973726645562,0.7919340306565703,COMPLETE
450,0.825375,2025-11-05 21:16:43.480164,2025-11-05 21:17:06.052010,0 days 00:00:22.571846,0.9248850104398771,3.397987625902182,0.023594527894307327,0,4,20,750,2.046917169166625,1.2530706365173112,1.1699830155289728,0.8047675151446008,COMPLETE
451,0.825,2025-11-05 21:17:06.912741,2025-11-05 21:17:28.043899,0 days 00:00:21.131158,0.9178576259273351,3.687624641967289,0.042409992193713136,0,4,20,750,1.917811684844579,1.091378619894266,1.1544965850879079,0.7466555047562866,COMPLETE
452,0.8237500000000001,2025-11-05 21:17:28.958503,2025-11-05 21:17:52.431070,0 days 00:00:23.472567,0.8860532910048152,1.7984944789600408,0.020744416481483174,0,4,21,750,1.209388548733296,1.3051152123862635,1.029152584593381,0.8224189563326946,COMPLETE
453,0.8219999999999998,2025-11-05 21:17:53.257745,2025-11-05 21:18:14.474346,0 days 00:00:21.216601,0.8994568298297674,3.466465936438504,0.052164851554262134,0,4,21,750,2.0201829744579407,1.071843454194526,1.1788792857925463,0.6155486330043697,PRUNED
454,0.822875,2025-11-05 21:18:15.265677,2025-11-05 21:18:29.871055,0 days 00:00:14.605378,0.9078961007425054,3.332407508488108,0.026760785180292932,0,4,23,450,2.1469194305281603,10.598037521097021,1.1486328852733159,0.7972495537806238,COMPLETE
455,0.8261249999999999,2025-11-05 21:18:30.641894,2025-11-05 21:18:53.186520,0 days 00:00:22.544626,0.9276186629062733,3.60078127940026,0.02227391126215057,0,4,19,750,1.8530904849410479,1.1827857645261417,1.16522357708186,0.8118659009151566,COMPLETE
456,0.8262499999999999,2025-11-05 21:18:53.976004,2025-11-05 21:19:16.391764,0 days 00:00:22.415760,0.9451187611555296,3.696628765702389,0.02236479826525183,0,4,19,750,1.0907299127859642,1.3110738216472966,1.1677964805737995,0.8074942042836885,COMPLETE
457,0.825,2025-11-05 21:19:17.160377,2025-11-05 21:19:40.749655,0 days 00:00:23.589278,0.9330004888763777,3.8488251095306887,0.02167527529022446,0,4,19,800,1.1082339244231794,1.34929986331875,1.1915826984521911,0.8105897213366339,COMPLETE
458,0.8254999999999999,2025-11-05 21:19:41.569870,2025-11-05 21:20:03.139197,0 days 00:00:21.569327,0.9484501621855902,3.748264457143432,0.021274768685385675,0,4,19,700,1.0126917984045556,1.4239777138394736,1.1723445690525904,0.7990579571935218,COMPLETE
459,0.8246249999999999,2025-11-05 21:20:03.940757,2025-11-05 21:20:26.114894,0 days 00:00:22.174137,0.9379372623196992,3.9450003801173694,0.02225021644616857,0,4,18,750,1.1135638723694323,1.5856250686726552,1.2109495101797245,0.7840933273246302,COMPLETE
460,0.826,2025-11-05 21:20:26.899433,2025-11-05 21:20:48.175192,0 days 00:00:21.275759,0.9486274578120768,3.6519206582255404,0.022116536442224402,0,4,20,700,1.0756069985009251,1.3322667290330297,1.1825321375016544,0.8118372626933832,COMPLETE
461,0.8244999999999999,2025-11-05 21:20:48.975786,2025-11-05 21:21:10.858107,0 days 00:00:21.882321,0.9394542527278457,3.7232723674555683,0.021134782997140895,0,4,19,700,1.1448739009216071,1.5000547907540023,1.1665452650803667,0.8050364813465479,COMPLETE
462,0.820375,2025-11-05 21:21:11.638972,2025-11-05 21:21:23.517843,0 days 00:00:11.878871,0.9442235486339455,3.76165262828079,0.02244071578263967,0,4,22,350,0.9355994706656168,1.180924052801808,1.116116041983759,0.8180117077555711,PRUNED
463,0.8254999999999999,2025-11-05 21:21:24.284780,2025-11-05 21:21:46.345497,0 days 00:00:22.060717,0.9289172413277207,3.5309924627043223,0.020547993011264958,1,4,20,700,1.1759582241265698,1.6555656742030158,1.1666787251404551,0.7950110222399457,COMPLETE
464,0.8242499999999999,2025-11-05 21:21:47.117517,2025-11-05 21:22:06.340613,0 days 00:00:19.223096,0.9365046244252073,3.62989304312545,0.028798561864857176,0,4,21,650,1.2868317806101712,1.32420848912115,1.1955596570800295,0.8093202384022473,COMPLETE
465,0.8245000000000001,2025-11-05 21:22:07.123244,2025-11-05 21:22:27.438777,0 days 00:00:20.315533,0.9269498042813665,3.6007362917922103,0.023013248544443435,0,4,19,650,1.348451673824374,1.427451417209224,1.13124812117489,0.6328413415986807,COMPLETE
466,0.8236249999999998,2025-11-05 21:22:28.249807,2025-11-05 21:22:49.290012,0 days 00:00:21.040205,0.9250894357192077,3.78470258306802,0.023748250076430184,0,4,18,700,1.031040428825074,1.228293786126117,1.1464005599561182,0.8153734080472884,COMPLETE
467,0.8246249999999999,2025-11-05 21:22:50.128818,2025-11-05 21:23:13.081514,0 days 00:00:22.952696,0.9199113520850234,3.5673294575159624,0.03072651128783194,0,4,22,650,1.2445983449179747,1.7985342632897263,1.1779636294522393,0.8696507021081986,COMPLETE
468,0.8242499999999999,2025-11-05 21:23:13.948375,2025-11-05 21:23:37.526931,0 days 00:00:23.578556,0.7891696076164353,3.6704365544372943,0.02461929632897701,0,4,19,700,0.9581295135736196,1.5337555549499466,1.1006749166877017,0.8013032797420813,COMPLETE
469,0.8238750000000001,2025-11-05 21:23:38.325971,2025-11-05 21:23:59.451233,0 days 00:00:21.125262,0.935684028023713,3.916534274106709,0.027643875531674605,0,4,25,750,0.8731563249840926,1.9620681956424588,1.1586482302750143,0.8171167665502164,COMPLETE
470,0.8251249999999999,2025-11-05 21:24:00.234870,2025-11-05 21:24:19.988250,0 days 00:00:19.753380,0.9476518083187239,3.5711695228440696,0.025616434985566768,0,4,21,650,1.3824067470111865,1.3686565506026278,1.1431963763508812,0.8086741111217516,COMPLETE
471,0.8252500000000002,2025-11-05 21:24:20.773071,2025-11-05 21:24:39.879763,0 days 00:00:19.106692,0.9183086618474227,3.4877033734346083,0.021251903463273086,0,4,18,600,1.1477566541292867,1.1639350536186477,1.127283132012081,0.8216641571228406,COMPLETE
472,0.8240000000000001,2025-11-05 21:24:40.647867,2025-11-05 21:24:59.896584,0 days 00:00:19.248717,0.9348761136328883,3.14071875594662,0.02224953207627279,0,3,20,700,1.0420751737509661,1.2618834852122827,1.1866466051267612,0.8021709287068775,COMPLETE
473,0.8237500000000001,2025-11-05 21:25:00.673566,2025-11-05 21:25:20.845247,0 days 00:00:20.171681,0.929373248899026,3.3223532190591096,0.024217557539182654,0,4,23,650,1.4500751980374453,1.620538364881765,1.0766674964431597,0.7892683878945734,COMPLETE
474,0.8225000000000001,2025-11-05 21:25:21.626686,2025-11-05 21:25:43.065734,0 days 00:00:21.439048,0.910356116263841,3.063141831322667,0.02944881809999439,2,4,20,700,1.53060551318798,1.4497107914358347,1.4113727481505827,0.8123707656882639,COMPLETE
475,0.8251250000000001,2025-11-05 21:25:43.825897,2025-11-05 21:26:03.318960,0 days 00:00:19.493063,0.9184081315058306,1.2086156993367165,0.026949244948761792,0,4,19,600,1.3250811101540296,1.2907995340387826,1.1661530913503222,0.8242259956429018,COMPLETE
476,0.8242499999999999,2025-11-05 21:26:04.107788,2025-11-05 21:26:26.935201,0 days 00:00:22.827413,0.894864629046872,4.093539435918707,0.023145852733931934,0,4,17,750,1.1975576707410138,1.717739450554607,1.1118304430108399,0.8072451328190873,COMPLETE
477,0.8237500000000001,2025-11-05 21:26:27.733938,2025-11-05 21:26:47.855092,0 days 00:00:20.121154,0.7146310293317921,3.2419863469854313,0.019988847720168262,0,4,21,650,1.4031620145658834,1.1524738154091057,1.1522779742961584,0.7313468116435562,COMPLETE
478,0.8244999999999999,2025-11-05 21:26:48.630901,2025-11-05 21:27:08.352493,0 days 00:00:19.721592,0.6394299691900044,3.4739688855273303,0.028259482304177765,0,4,20,700,1.2568998633208097,1.4043541090192606,1.1737229349851404,0.8178314648796664,COMPLETE
479,0.8237500000000001,2025-11-05 21:27:09.126974,2025-11-05 21:27:28.908324,0 days 00:00:19.781350,0.9104588210351844,3.6466569678086516,0.026039029236159316,0,4,22,650,0.0015941434954469536,1.5360358842514856,1.088817677667459,0.8000457864628647,COMPLETE
480,0.8246249999999999,2025-11-05 21:27:29.678139,2025-11-05 21:27:50.347938,0 days 00:00:20.669799,0.9215922159058435,2.963691865225094,0.024435323415385703,0,4,17,650,1.4925542343663407,1.0569387780237751,1.1388742843372825,0.8116474170863737,COMPLETE
481,0.820375,2025-11-05 21:27:51.114660,2025-11-05 21:28:11.815865,0 days 00:00:20.701205,0.88700777869493,3.187516965745744,0.025322554177657667,0,4,19,650,1.5686086095227387,1.3192928446966004,1.5985233637052707,0.8315819763164799,PRUNED
482,0.823625,2025-11-05 21:28:12.599802,2025-11-05 21:28:34.224389,0 days 00:00:21.624587,0.8985122828466725,3.1034193069415035,0.02259357743922048,0,4,21,700,1.37717011687463,1.200622508290251,1.1295900888231833,0.7940046931113629,COMPLETE
483,0.8252500000000002,2025-11-05 21:28:35.011129,2025-11-05 21:28:54.264156,0 days 00:00:19.253027,0.9426696115920408,3.7674063239559827,0.027393508979609453,0,4,18,650,1.0750061181918849,1.4630978670345431,1.2031284515578051,0.916804350697486,COMPLETE
484,0.8247500000000001,2025-11-05 21:28:55.035388,2025-11-05 21:29:17.892594,0 days 00:00:22.857206,0.9279168545247456,3.449871757519758,0.023683297905281644,0,4,24,750,1.6795233244040495,1.5994778195461046,1.1609421020244184,0.6991119383434842,COMPLETE
485,0.8254999999999999,2025-11-05 21:29:18.665153,2025-11-05 21:29:38.727063,0 days 00:00:20.061910,0.9076148776940187,3.30220300663706,0.021434954476445795,0,4,18,650,1.44059311306231,1.8485809940759166,1.1468107203115359,0.8805683322832674,COMPLETE
486,0.8234999999999999,2025-11-05 21:29:39.501971,2025-11-05 21:30:01.188098,0 days 00:00:21.686127,0.9154361942371663,3.045828875389238,0.026135338717464388,0,4,20,700,1.311736054984303,1.3832178112307663,1.1164072003485126,0.7555480261363694,COMPLETE
487,0.8219999999999998,2025-11-05 21:30:01.966671,2025-11-05 21:30:17.801954,0 days 00:00:15.835283,0.890107071914436,3.536968270311848,0.06174852094045393,0,4,48,600,1.533532582495772,1.149496699613383,1.1799274696948145,0.8176189397275279,PRUNED
488,0.822875,2025-11-05 21:30:18.587954,2025-11-05 21:30:37.898211,0 days 00:00:19.310257,0.875559495229325,3.2300091776062665,0.029885430761432942,0,4,27,650,0.9887668177016447,1.2507475060476305,1.1592002160443977,0.8245092267361634,COMPLETE
489,0.8241250000000001,2025-11-05 21:30:38.684607,2025-11-05 21:30:58.435893,0 days 00:00:19.751286,0.9006588913774966,2.9177319571548357,0.02844005737758624,0,4,19,650,1.4836810810705765,2.0846898976982584,1.134212528251832,0.8051524162170888,COMPLETE
490,0.825,2025-11-05 21:30:59.230979,2025-11-05 21:31:21.418548,0 days 00:00:22.187569,0.8822401052332468,3.6671926228062914,0.020336002566496,0,4,23,700,1.6155581853161396,1.002776815591193,1.1718144292892674,0.6636475156221172,COMPLETE
491,0.8245000000000001,2025-11-05 21:31:22.192654,2025-11-05 21:31:41.888487,0 days 00:00:19.695833,0.9139059110331128,3.3644824678064387,0.025161245050967063,0,4,21,650,1.3684612402584049,1.680997443061456,1.1884347020236006,0.8493452107132567,COMPLETE
492,0.8244999999999999,2025-11-05 21:31:42.664646,2025-11-05 21:32:05.903192,0 days 00:00:23.238546,0.92621469628655,3.1383206512734714,0.02300226086956394,0,4,20,750,1.2471392804765886,1.5018888252427682,1.1013295567457486,0.7737493637301833,COMPLETE
493,0.8252500000000002,2025-11-05 21:32:06.682950,2025-11-05 21:32:26.225821,0 days 00:00:19.542871,0.8929553913956138,3.8432335100001382,0.026813733296361122,0,4,22,700,1.423761184026732,1.3219841520502167,1.146810495105966,0.8980699778015714,COMPLETE
494,0.8248750000000001,2025-11-05 21:32:26.998103,2025-11-05 21:32:49.036446,0 days 00:00:22.038343,0.9057925487571706,3.0023928968496607,0.022075507788273444,0,4,19,700,1.1710589214539915,1.3917363585228704,1.1235807575030465,0.813923300140966,COMPLETE
495,0.8252500000000002,2025-11-05 21:32:49.806178,2025-11-05 21:33:10.067361,0 days 00:00:20.261183,0.9385331117775131,3.4563973377179886,0.02434013712223455,0,4,18,650,1.3133148663692882,1.1005654578289434,1.1568809526193662,0.8237790807503328,COMPLETE
496,0.8230000000000001,2025-11-05 21:33:10.840904,2025-11-05 21:33:33.619455,0 days 00:00:22.778551,0.9498634161351998,3.2672818848940834,0.03137830457820837,0,4,21,800,1.1035501193292487,1.2457965660261368,1.1705738547761124,0.807573972355572,COMPLETE
497,0.8223749999999999,2025-11-05 21:33:34.400741,2025-11-05 21:33:53.981588,0 days 00:00:19.580847,0.900130488545636,3.565152959931755,0.0238054888577301,0,4,32,650,1.4790395277069432,1.527828317201857,1.138793669100824,0.7981192172764545,COMPLETE
498,0.8244999999999999,2025-11-05 21:33:54.770563,2025-11-05 21:34:13.563128,0 days 00:00:18.792565,0.8851264578196714,3.3731488889901726,0.027572529110523464,0,4,20,600,1.4037027728760854,7.008900457138597,1.1158872010850158,0.8150342277756358,COMPLETE
499,0.8243750000000001,2025-11-05 21:34:14.315642,2025-11-05 21:34:36.098080,0 days 00:00:21.782438,0.871990266692116,3.15637724503895,0.025985004063265774,1,4,17,700,1.3454646442874898,1.7311804570362073,1.2577728899120533,0.7836035242273983,COMPLETE
