mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.4774340629577636,0.04641380874678965,0.01446084976196289,0.0016381473446087874,0.8,0.2,0.07,4,3,300,0.05,2.0,1.0,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.2, 'learning_rate': 0.07, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'reg_alpha': 0.05, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.8}",0.80625,0.830625,0.8143750000000001,0.83125,0.81375,0.8192499999999999,0.009963997691689807,929
1.7860238552093506,0.056122767424310216,0.01792001724243164,0.002337094071381573,0.7,0.2,0.03,3,3,500,0.05,2.0,1.0,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.2, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 500, 'reg_alpha': 0.05, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.8}",0.8125,0.829375,0.8125,0.825625,0.8162499999999999,0.8192499999999999,0.006975403214151862,929
2.26545934677124,0.03467978974337008,0.020075654983520506,0.002748876673587439,0.8,0.3,0.03,4,5,500,0.2,2.0,1.0,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.3, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 500, 'reg_alpha': 0.2, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.9}",0.8106249999999999,0.8318749999999999,0.81375,0.8262499999999999,0.81375,0.8192499999999999,0.008285906709588262,929
1.7798356533050537,0.04163541732795853,0.016766452789306642,0.0013711368251761364,0.9,0.3,0.05,3,3,500,0.05,2.0,1.25,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.3, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 500, 'reg_alpha': 0.05, 'reg_lambda': 2.0, 'scale_pos_weight': 1.25, 'subsample': 0.9}",0.809375,0.828125,0.8175,0.82875,0.8125,0.8192499999999999,0.007939222254100216,929
3.3083611488342286,0.11362209038119786,0.024134349822998048,0.0005881193681630699,0.9,0.3,0.03,4,5,700,0.1,2.0,1.25,0.7,"{'colsample_bytree': 0.9, 'gamma': 0.3, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 700, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'scale_pos_weight': 1.25, 'subsample': 0.7}",0.808125,0.830625,0.815625,0.82625,0.815625,0.8192499999999999,0.008104782538723652,929
2.466340255737305,0.04601242574272785,0.020220851898193358,0.0009319742502267773,0.9,0.2,0.07,3,3,700,0.05,4.0,1.0,0.7,"{'colsample_bytree': 0.9, 'gamma': 0.2, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 700, 'reg_alpha': 0.05, 'reg_lambda': 4.0, 'scale_pos_weight': 1.0, 'subsample': 0.7}",0.808125,0.830625,0.815,0.83375,0.8087500000000001,0.8192499999999999,0.010878591361017268,929
1.1580034255981446,0.03411195750971715,0.013719272613525391,0.0009237288321046607,0.8,0.2,0.05,3,3,300,0.1,3.0,1.25,0.7,"{'colsample_bytree': 0.8, 'gamma': 0.2, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 300, 'reg_alpha': 0.1, 'reg_lambda': 3.0, 'scale_pos_weight': 1.25, 'subsample': 0.7}",0.811875,0.834375,0.816875,0.823125,0.81,0.8192499999999999,0.008824681297361373,929
1.7965212345123291,0.05238991977042774,0.01605687141418457,0.00026875028714121597,0.8,0.1,0.05,3,3,500,0.2,3.0,1.25,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 500, 'reg_alpha': 0.2, 'reg_lambda': 3.0, 'scale_pos_weight': 1.25, 'subsample': 0.9}",0.809375,0.830625,0.8162499999999999,0.8300000000000001,0.81,0.8192499999999999,0.009349130975657585,929
2.154961681365967,0.05897753893327463,0.019137811660766602,0.000998842695089471,0.7,0.2,0.03,4,7,500,0.05,3.0,1.0,0.9,"{'colsample_bytree': 0.7, 'gamma': 0.2, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 7, 'n_estimators': 500, 'reg_alpha': 0.05, 'reg_lambda': 3.0, 'scale_pos_weight': 1.0, 'subsample': 0.9}",0.81,0.834375,0.81,0.826875,0.815,0.8192499999999999,0.009758009530636854,929
1.385601806640625,0.04112614307343126,0.01411595344543457,0.001069655803897203,0.7,0.1,0.05,4,5,300,0.05,2.0,1.25,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 0.05, 'reg_lambda': 2.0, 'scale_pos_weight': 1.25, 'subsample': 0.8}",0.8106249999999999,0.833125,0.815625,0.8262499999999999,0.8106249999999999,0.8192499999999999,0.008982622111610855,929
2.383715343475342,0.06705364239589999,0.022224903106689453,0.0028478523809847144,0.9,0.3,0.07,4,3,500,0.2,2.0,1.25,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.3, 'learning_rate': 0.07, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 500, 'reg_alpha': 0.2, 'reg_lambda': 2.0, 'scale_pos_weight': 1.25, 'subsample': 0.9}",0.8075,0.835,0.816875,0.824375,0.8125,0.8192499999999999,0.009629057586285364,929
2.8728233337402345,0.07075096325072557,0.024626731872558594,0.002520226656814198,0.7,0.2,0.05,4,5,700,0.05,2.0,1.25,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.2, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 700, 'reg_alpha': 0.05, 'reg_lambda': 2.0, 'scale_pos_weight': 1.25, 'subsample': 0.8}",0.809375,0.833125,0.81375,0.8274999999999999,0.8125,0.8192499999999999,0.00931564544194335,929
1.360757064819336,0.031023401421466184,0.014821100234985351,0.001432432453672268,0.7,0.3,0.05,4,7,300,0.2,2.0,1.25,0.9,"{'colsample_bytree': 0.7, 'gamma': 0.3, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 7, 'n_estimators': 300, 'reg_alpha': 0.2, 'reg_lambda': 2.0, 'scale_pos_weight': 1.25, 'subsample': 0.9}",0.805625,0.833125,0.816875,0.82625,0.8143750000000001,0.8192499999999999,0.009555757426808186,929
1.399874210357666,0.028761124704967524,0.01401376724243164,0.0007740560465091844,0.8,0.3,0.05,4,5,300,0.1,2.0,1.25,0.7,"{'colsample_bytree': 0.8, 'gamma': 0.3, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'scale_pos_weight': 1.25, 'subsample': 0.7}",0.809375,0.835,0.815,0.825,0.811875,0.8192499999999999,0.009498355120756431,929
2.3242645263671875,0.10017896574420587,0.01881895065307617,0.0006804902237181553,0.7,0.1,0.03,4,3,500,0.2,2.0,1.25,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 500, 'reg_alpha': 0.2, 'reg_lambda': 2.0, 'scale_pos_weight': 1.25, 'subsample': 0.7}",0.8106249999999999,0.8300000000000001,0.815625,0.825,0.815,0.8192499999999999,0.007130480348475863,929
1.4110923290252686,0.04285045993535774,0.013616132736206054,0.0006646788505869343,0.7,0.2,0.05,4,3,300,0.05,4.0,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.2, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'reg_alpha': 0.05, 'reg_lambda': 4.0, 'scale_pos_weight': 1.0, 'subsample': 0.7}",0.809375,0.8318749999999999,0.8143750000000001,0.826875,0.81375,0.8192499999999999,0.00859142013871978,929
1.1310855865478515,0.03465304194862305,0.013416385650634766,0.0011974671585585925,0.8,0.1,0.07,3,5,300,0.2,3.0,1.25,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 0.2, 'reg_lambda': 3.0, 'scale_pos_weight': 1.25, 'subsample': 0.8}",0.80875,0.828125,0.816875,0.828125,0.8143750000000001,0.8192499999999999,0.007709571972554636,929
1.1415002346038818,0.03612368784669225,0.01320962905883789,0.0007490075359611389,0.9,0.2,0.05,3,5,300,0.1,2.0,1.0,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.2, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.8}",0.8125,0.828125,0.815,0.826875,0.81375,0.8192499999999999,0.006793839120850613,929
2.226791191101074,0.057254396272968966,0.019619321823120116,0.0008622962323236779,0.8,0.1,0.07,4,3,500,0.2,3.0,1.0,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.07, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 500, 'reg_alpha': 0.2, 'reg_lambda': 3.0, 'scale_pos_weight': 1.0, 'subsample': 0.9}",0.81,0.8318749999999999,0.8125,0.8275,0.8143750000000001,0.8192499999999999,0.008744641216196312,929
1.8567531108856201,0.0436494153171717,0.01628003120422363,0.0004937172626836477,0.9,0.3,0.07,3,3,500,0.1,4.0,1.25,0.7,"{'colsample_bytree': 0.9, 'gamma': 0.3, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 4.0, 'scale_pos_weight': 1.25, 'subsample': 0.7}",0.81,0.8274999999999999,0.81125,0.833125,0.8143750000000001,0.8192499999999999,0.009315645441943316,929
1.1583080768585206,0.010048787581767516,0.011813831329345704,0.00039935279675032057,0.9,0.2,0.07,3,3,300,0.05,2.0,1.25,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.2, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 300, 'reg_alpha': 0.05, 'reg_lambda': 2.0, 'scale_pos_weight': 1.25, 'subsample': 0.8}",0.80375,0.8300000000000001,0.821875,0.82875,0.8118749999999999,0.8192499999999999,0.010073169808952929,929
1.3895492553710938,0.023239712359584053,0.014211416244506836,0.002473952345391678,0.7,0.1,0.07,4,3,300,0.05,2.0,1.25,0.9,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.07, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'reg_alpha': 0.05, 'reg_lambda': 2.0, 'scale_pos_weight': 1.25, 'subsample': 0.9}",0.8087500000000001,0.8374999999999999,0.811875,0.828125,0.81,0.8192499999999999,0.011506791472865003,929
3.12589430809021,0.08131701171095776,0.024025106430053712,0.002952380478089925,0.9,0.2,0.03,4,5,700,0.1,3.0,1.25,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.2, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 700, 'reg_alpha': 0.1, 'reg_lambda': 3.0, 'scale_pos_weight': 1.25, 'subsample': 0.9}",0.809375,0.8325,0.815625,0.829375,0.8087500000000001,0.819125,0.009989056512003512,959
2.207915258407593,0.036786759448886784,0.019724512100219728,0.002023706975439013,0.7,0.2,0.03,4,5,500,0.1,4.0,1.25,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.2, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 4.0, 'scale_pos_weight': 1.25, 'subsample': 0.8}",0.81,0.83125,0.815,0.83125,0.808125,0.819125,0.010151970252123495,959
1.898354959487915,0.10190248687556086,0.017718791961669922,0.001991779637891551,0.9,0.3,0.03,3,7,500,0.2,2.0,1.0,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.3, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 500, 'reg_alpha': 0.2, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.8}",0.8106249999999999,0.826875,0.81625,0.825,0.816875,0.819125,0.006002603601771499,959
1.820822525024414,0.05411115027847992,0.016666650772094727,0.0010911492207775905,0.9,0.2,0.05,3,3,500,0.1,2.0,1.0,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.2, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.9}",0.808125,0.831875,0.8200000000000001,0.829375,0.8062499999999999,0.819125,0.010537136707853828,959
1.451633834838867,0.01768457383496909,0.014217138290405273,0.0006773006644114062,0.8,0.2,0.05,4,3,300,0.2,3.0,1.25,0.7,"{'colsample_bytree': 0.8, 'gamma': 0.2, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'reg_alpha': 0.2, 'reg_lambda': 3.0, 'scale_pos_weight': 1.25, 'subsample': 0.7}",0.811875,0.8375,0.8125,0.825625,0.808125,0.819125,0.010930176119349603,959
1.4312411785125732,0.06327269329938025,0.013713455200195313,0.0005086045046943763,0.9,0.1,0.07,4,5,300,0.1,3.0,1.0,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.1, 'learning_rate': 0.07, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 0.1, 'reg_lambda': 3.0, 'scale_pos_weight': 1.0, 'subsample': 0.8}",0.808125,0.825625,0.818125,0.8318749999999999,0.811875,0.819125,0.00871062569509216,959
1.7073613166809083,0.04031516944773578,0.015878868103027344,0.0003883933170964628,0.7,0.2,0.05,3,7,500,0.05,4.0,1.25,0.9,"{'colsample_bytree': 0.7, 'gamma': 0.2, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 500, 'reg_alpha': 0.05, 'reg_lambda': 4.0, 'scale_pos_weight': 1.25, 'subsample': 0.9}",0.80375,0.8287500000000001,0.815625,0.8318749999999999,0.815625,0.819125,0.010159662888108052,959
2.306160068511963,0.048109487016440036,0.020637369155883788,0.0007008101296571218,0.8,0.2,0.07,3,7,700,0.2,4.0,1.25,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.2, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 700, 'reg_alpha': 0.2, 'reg_lambda': 4.0, 'scale_pos_weight': 1.25, 'subsample': 0.9}",0.806875,0.830625,0.814375,0.829375,0.814375,0.819125,0.009300537618869124,959
2.961722707748413,0.04516516559249386,0.0225247859954834,0.0026118717250160706,0.7,0.2,0.03,4,5,700,0.2,3.0,1.25,0.9,"{'colsample_bytree': 0.7, 'gamma': 0.2, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 700, 'reg_alpha': 0.2, 'reg_lambda': 3.0, 'scale_pos_weight': 1.25, 'subsample': 0.9}",0.80875,0.8300000000000001,0.8143750000000001,0.828125,0.814375,0.819125,0.008390843223419228,959
2.253398323059082,0.034983930987595786,0.018520116806030273,0.0007751312076009377,0.7,0.3,0.03,4,3,500,0.05,3.0,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.3, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 500, 'reg_alpha': 0.05, 'reg_lambda': 3.0, 'scale_pos_weight': 1.0, 'subsample': 0.7}",0.815625,0.8325,0.808125,0.825625,0.81375,0.819125,0.008755355503918748,959
2.4659305572509767,0.05912118837806977,0.021321725845336915,0.002185205809557829,0.9,0.2,0.05,3,7,700,0.2,4.0,1.25,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.2, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 700, 'reg_alpha': 0.2, 'reg_lambda': 4.0, 'scale_pos_weight': 1.25, 'subsample': 0.8}",0.8043750000000001,0.8300000000000001,0.8143750000000001,0.8325,0.8143750000000001,0.819125,0.010581528717534143,959
1.1214058876037598,0.045943562549789846,0.012893104553222656,0.001828355367878919,0.7,0.2,0.05,3,7,300,0.1,2.0,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.2, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 300, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.7}",0.809375,0.8300000000000001,0.816875,0.828125,0.81125,0.819125,0.008501838036565998,959
2.2321604251861573,0.07207718536459767,0.01933741569519043,0.0010822734228900848,0.9,0.3,0.07,4,7,500,0.1,2.0,1.25,0.7,"{'colsample_bytree': 0.9, 'gamma': 0.3, 'learning_rate': 0.07, 'max_depth': 4, 'min_child_weight': 7, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'scale_pos_weight': 1.25, 'subsample': 0.7}",0.808125,0.830625,0.8175,0.8287500000000001,0.8106249999999999,0.819125,0.009173671565954411,959
2.309721040725708,0.04653867305124995,0.022627592086791992,0.003197454335882058,0.7,0.1,0.05,3,5,700,0.1,2.0,1.25,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 700, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'scale_pos_weight': 1.25, 'subsample': 0.8}",0.8106249999999999,0.828125,0.816875,0.8318749999999999,0.808125,0.819125,0.009400797838481577,959
2.3348780155181883,0.027988580051837377,0.02202296257019043,0.002099398379766589,0.8,0.1,0.07,3,5,700,0.2,3.0,1.0,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 700, 'reg_alpha': 0.2, 'reg_lambda': 3.0, 'scale_pos_weight': 1.0, 'subsample': 0.9}",0.806875,0.83375,0.8125,0.830625,0.811875,0.819125,0.010887205793958321,959
3.000108337402344,0.08687127195351134,0.024944162368774413,0.0023229913537539293,0.9,0.2,0.05,4,7,700,0.2,2.0,1.0,0.7,"{'colsample_bytree': 0.9, 'gamma': 0.2, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 7, 'n_estimators': 700, 'reg_alpha': 0.2, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.7}",0.81,0.8262499999999999,0.8162499999999999,0.833125,0.81,0.819125,0.009182183836103452,959
2.232422399520874,0.0488621600412604,0.018367671966552736,0.00031603134420454874,0.8,0.3,0.07,4,5,500,0.2,3.0,1.25,0.7,"{'colsample_bytree': 0.8, 'gamma': 0.3, 'learning_rate': 0.07, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 500, 'reg_alpha': 0.2, 'reg_lambda': 3.0, 'scale_pos_weight': 1.25, 'subsample': 0.7}",0.8125,0.8325,0.8143750000000001,0.830625,0.805625,0.819125,0.01058152871753413,959
2.2836349964141847,0.04652101627565978,0.019922447204589844,0.0014281248003471486,0.9,0.2,0.07,4,5,500,0.2,3.0,1.0,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.2, 'learning_rate': 0.07, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 500, 'reg_alpha': 0.2, 'reg_lambda': 3.0, 'scale_pos_weight': 1.0, 'subsample': 0.8}",0.80875,0.83,0.815625,0.826875,0.8143750000000001,0.819125,0.008009759671800386,959
2.2837387561798095,0.04607603087511426,0.018416404724121094,0.00037360710172087595,0.9,0.1,0.03,4,5,500,0.05,2.0,1.25,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 500, 'reg_alpha': 0.05, 'reg_lambda': 2.0, 'scale_pos_weight': 1.25, 'subsample': 0.8}",0.80625,0.8325,0.816875,0.8262499999999999,0.81375,0.819125,0.009266876496425309,959
2.2786181449890135,0.057389424407340045,0.01908531188964844,0.00133576153712861,0.9,0.2,0.07,4,3,500,0.1,4.0,1.0,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.2, 'learning_rate': 0.07, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 4.0, 'scale_pos_weight': 1.0, 'subsample': 0.9}",0.80875,0.8325,0.818125,0.825,0.81125,0.819125,0.008764274071479054,959
2.4055134296417235,0.044680323629559746,0.022460412979125977,0.0022186065155701843,0.7,0.2,0.07,3,5,700,0.1,2.0,1.25,0.9,"{'colsample_bytree': 0.7, 'gamma': 0.2, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 700, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'scale_pos_weight': 1.25, 'subsample': 0.9}",0.809375,0.830625,0.818125,0.829375,0.808125,0.819125,0.009532837982468803,959
2.417074728012085,0.024189326625620487,0.022621011734008788,0.00307260843056706,0.9,0.3,0.05,3,3,700,0.05,4.0,1.0,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.3, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 700, 'reg_alpha': 0.05, 'reg_lambda': 4.0, 'scale_pos_weight': 1.0, 'subsample': 0.9}",0.808125,0.83125,0.81125,0.8275,0.8175,0.819125,0.008975661535508135,959
2.997363805770874,0.02491216578379368,0.024154853820800782,0.0014341361805832351,0.7,0.2,0.05,4,3,700,0.05,3.0,1.0,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.2, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 700, 'reg_alpha': 0.05, 'reg_lambda': 3.0, 'scale_pos_weight': 1.0, 'subsample': 0.7}",0.80875,0.83125,0.81375,0.82875,0.813125,0.819125,0.00907950989866746,959
2.3832489490509032,0.02920114339440076,0.02030172348022461,0.0015467590832562458,0.9,0.1,0.03,4,5,500,0.1,2.0,1.25,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 2.0, 'scale_pos_weight': 1.25, 'subsample': 0.8}",0.8075,0.8300000000000001,0.818125,0.828125,0.811875,0.819125,0.008808731463723952,959
1.7944851398468018,0.03359777762480113,0.017018985748291016,0.0010521959158320195,0.7,0.2,0.03,3,3,500,0.1,4.0,1.0,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.2, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 4.0, 'scale_pos_weight': 1.0, 'subsample': 0.8}",0.8125,0.828125,0.8125,0.828125,0.814375,0.819125,0.00738029470956276,959
2.338803291320801,0.05691923550582174,0.020419979095458986,0.0004897673490820782,0.7,0.1,0.03,3,7,700,0.05,4.0,1.0,0.9,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 7, 'n_estimators': 700, 'reg_alpha': 0.05, 'reg_lambda': 4.0, 'scale_pos_weight': 1.0, 'subsample': 0.9}",0.81125,0.83125,0.815,0.823125,0.815,0.819125,0.007198090024444005,959
1.1663432121276855,0.022353839087699955,0.012453937530517578,0.001640051259743796,0.9,0.3,0.05,3,3,300,0.05,2.0,1.0,0.7,"{'colsample_bytree': 0.9, 'gamma': 0.3, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 300, 'reg_alpha': 0.05, 'reg_lambda': 2.0, 'scale_pos_weight': 1.0, 'subsample': 0.7}",0.811875,0.826875,0.815625,0.825,0.8162499999999999,0.819125,0.005790617410950233,959
3.1994986057281496,0.21112270952583342,0.024730634689331055,0.0034036182171801985,0.9,0.1,0.03,4,5,700,0.1,4.0,1.0,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 700, 'reg_alpha': 0.1, 'reg_lambda': 4.0, 'scale_pos_weight': 1.0, 'subsample': 0.8}",0.809375,0.83,0.8118749999999999,0.83125,0.813125,0.819125,0.00947529682912364,959
2.6853506565093994,0.05690421469886618,0.020235013961791993,0.0007333426288314511,0.9,0.2,0.05,3,3,700,0.2,4.0,1.25,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.2, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 700, 'reg_alpha': 0.2, 'reg_lambda': 4.0, 'scale_pos_weight': 1.25, 'subsample': 0.9}",0.806875,0.833125,0.816875,0.828125,0.8106249999999999,0.819125,0.010043654713300343,959
1.1425901889801025,0.022093228475543777,0.013113069534301757,0.0017433158508795609,0.8,0.3,0.07,3,3,300,0.1,3.0,1.25,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.3, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 300, 'reg_alpha': 0.1, 'reg_lambda': 3.0, 'scale_pos_weight': 1.25, 'subsample': 0.8}",0.8075,0.8300000000000001,0.818125,0.8300000000000001,0.81,0.819125,0.009549214627392165,959
1.846384048461914,0.015444764641190553,0.01624603271484375,0.0016112257327073113,0.8,0.1,0.03,3,3,500,0.1,3.0,1.0,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 500, 'reg_alpha': 0.1, 'reg_lambda': 3.0, 'scale_pos_weight': 1.0, 'subsample': 0.9}",0.81125,0.828125,0.814375,0.8262499999999999,0.815625,0.819125,0.0067615641681492405,959
3.008206510543823,0.06769612970474792,0.02385563850402832,0.0012325319240973833,0.9,0.3,0.05,4,7,700,0.05,4.0,1.25,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.3, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 7, 'n_estimators': 700, 'reg_alpha': 0.05, 'reg_lambda': 4.0, 'scale_pos_weight': 1.25, 'subsample': 0.8}",0.803125,0.830625,0.815625,0.8318749999999999,0.814375,0.819125,0.010822430410956659,959
2.4104827880859374,0.08630561096936565,0.02116670608520508,0.0018344975962753247,0.8,0.1,0.07,3,3,700,0.05,3.0,1.25,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 700, 'reg_alpha': 0.05, 'reg_lambda': 3.0, 'scale_pos_weight': 1.25, 'subsample': 0.9}",0.809375,0.830625,0.81375,0.829375,0.8125,0.819125,0.00900173594369441,959
3.087912368774414,0.05094927025391008,0.02523832321166992,0.002245413613501955,0.8,0.3,0.03,4,5,700,0.2,4.0,1.25,0.7,"{'colsample_bytree': 0.8, 'gamma': 0.3, 'learning_rate': 0.03, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 700, 'reg_alpha': 0.2, 'reg_lambda': 4.0, 'scale_pos_weight': 1.25, 'subsample': 0.7}",0.809375,0.830625,0.816875,0.82875,0.81,0.819125,0.009036384785963891,959
